Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Total.Passengers,Serious.or.Fatal.Fraction,Aircraft.Destroyed,Make.Model
20120416X50902,Accident,CEN12LA244,2012-04-14,"Clara City, MN",United States,Substantial,Airplane,N5654N,OTHER,II,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,1.0,0.0,False,OTHER II
20120415X81927,Accident,ERA12CA284,2012-04-15,"Lincoln Park, NJ",United States,Substantial,Airplane,N965TE,OTHER,AG-5B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,OTHER AG-5B
20120416X65141,Accident,WPR12CA166,2012-04-15,"Rosamond, CA",United States,Substantial,Airplane,N74518,MOONEY,M20B,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2.0,1.0,False,MOONEY M20B
20120417X32350,Accident,ANC12CA030,2012-04-15,"Fairbanks, AK",United States,Substantial,Airplane,N7227D,PIPER,PA-22-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,3.0,0.0,False,PIPER PA-22-150
20120417X44353,Accident,DCA12CA062,2012-04-15,"Buena Vista, CO",United States,Minor,Airplane,N808AW,AIRBUS,A319-132,No,2.0,Turbo Jet,Other,0.0,1.0,2.0,95.0,VMC,Other,98.0,0.01020408163265306,False,AIRBUS A319-132
20120418X32929,Accident,WPR12CA170,2012-04-15,"McCall, ID",United States,Substantial,Airplane,N2157Z,CESSNA,180F,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,3.0,0.0,False,CESSNA 180F
20120419X54805,Accident,WPR12CA175,2012-04-16,"Winslow, AZ",United States,Substantial,Airplane,N25E,LUSCOMBE,8E,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,LUSCOMBE 8E
20120417X02303,Accident,WPR12CA169,2012-04-17,"Georgetown, CA",United States,Substantial,Airplane,N3272S,CESSNA,182G,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 182G
20120417X35351,Accident,ERA12CA288,2012-04-17,"Abingdon, VA",United States,Substantial,Airplane,N180BA,CESSNA,180J,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 180J
20120419X92052,Accident,WPR12CA172,2012-04-17,"Palouse, WA",United States,Substantial,Airplane,N4971X,ROCKWELL,S-2R,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,ROCKWELL S-2R
20120419X51642,Accident,ERA12LA290,2012-04-19,",",United States,Substantial,Airplane,N48DL,CESSNA,421C,No,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,False,CESSNA 421C
20120419X75715,Accident,WPR12LA176,2012-04-19,"Ookala, HI",United States,Substantial,Airplane,N5089F,OTHER,SAVANNAH ADV,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,1.0,0.0,False,OTHER SAVANNAH ADV
20120420X01413,Accident,ERA12LA292,2012-04-19,"McKinnon, TN",United States,Substantial,Airplane,N9722M,MOONEY,M20F,No,1.0,Reciprocating,Personal,0.0,0.0,3.0,0.0,VMC,Other,3.0,0.0,False,MOONEY M20F
20120420X40144,Accident,ERA12LA294,2012-04-19,"Richmond, KY",United States,Substantial,Airplane,N28BC,CESSNA,172R,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 172R
20120424X25643,Accident,ERA12LA299,2012-04-19,"Gatlinburg, TN",United States,Substantial,Airplane,N96050,CESSNA,210,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 210
20120427X01955,Accident,DCA12RA065,2012-04-20,"Islamabad, Pakistan",Pakistan,Destroyed,Airplane,AP-BKC,BOEING,737,No,2.0,,Other,127.0,0.0,0.0,0.0,,Other,127.0,1.0,True,BOEING 737
20120420X45235,Accident,WPR12CA177,2012-04-20,"Sierraville, CA",United States,Substantial,Airplane,N8451Y,PIPER,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,PIPER PA-18-150
20120422X94838,Accident,ERA12LA295,2012-04-20,"Yorktown, NY",United States,Substantial,Airplane,N821SM,RAYTHEON AIRCRAFT COMPANY,A36,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2.0,1.0,False,RAYTHEON AIRCRAFT COMPANY A36
20120424X54750,Accident,ERA12WA300,2012-04-20,"Jundiai, Brazil",Brazil,Substantial,Airplane,PP-WCA,BEECH,C90,No,2.0,,Personal,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,False,BEECH C90
20120424X61351,Accident,ERA12WA301,2012-04-20,"Macapa, Brazil",Brazil,Destroyed,Airplane,PR-CRR,CESSNA,T206H,No,,,Personal,2.0,0.0,0.0,0.0,,Other,2.0,1.0,True,CESSNA T206H
20120421X43732,Accident,CEN12FA251,2012-04-21,"Newcomerstown, OH",United States,Substantial,Airplane,N110EB,CIRRUS,SR22,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Other,1.0,1.0,False,CIRRUS SR22
20130110X10345,Incident,DCA12WA161,2012-04-22,"Karachi, Pakistan",Pakistan,Minor,Airplane,AP-BJN,BOEING,737,No,2.0,,Other,0.0,0.0,0.0,171.0,,Other,171.0,0.0,False,BOEING 737
20120421X20827,Accident,ANC12LA031,2012-04-22,"Fairbanks, AK",United States,Substantial,Airplane,N7911F,CESSNA,150F,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,1.0,0.0,False,CESSNA 150F
20120422X31201,Accident,CEN12LA252,2012-04-22,"Englewood, CO",United States,Substantial,Airplane,N8518M,BEECH,P35,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,BEECH P35
20120422X32112,Accident,WPR12CA179,2012-04-22,"Delle, UT",United States,Substantial,Airplane,N2701F,CESSNA,182J,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,CESSNA 182J
20120422X32659,Accident,WPR12LA178,2012-04-22,"Pendleton, OR",United States,Substantial,Airplane,N3862C,BEECH,A36TC,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,2.0,VMC,Other,3.0,0.0,False,BEECH A36TC
20120423X32944,Accident,WPR12LA181,2012-04-22,"Monmouth, OR",United States,Substantial,Airplane,N499CC,OTHER,CC11-100,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,OTHER CC11-100
20120424X42119,Accident,CEN12LA255,2012-04-22,"Wildorado, TX",United States,Substantial,Airplane,N22857,CESSNA,150H,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Other,2.0,0.5,False,CESSNA 150H
20120509X23224,Accident,CEN12LA283,2012-04-24,"Sioux Falls, SD",United States,Substantial,Airplane,N8121R,BEECH,58,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,BEECH 58
20120426X55701,Accident,ERA12CA302,2012-04-25,"Lancaster, PA",United States,Substantial,Airplane,N505EV,OTHER,SPORTSTAR,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,OTHER SPORTSTAR
20120426X74830,Accident,WPR12FA184,2012-04-25,"Blanding, UT",United States,Substantial,Airplane,N243W,CESSNA,A185F,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Other,3.0,1.0,False,CESSNA A185F
20120427X35807,Accident,CEN12LA260,2012-04-25,"Bryan, TX",United States,Substantial,Airplane,N510KW,OTHER,S2R-H80,No,1.0,Turbo Prop,Flight Test,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,OTHER S2R-H80
20130104X75253,Accident,ENG12WA037,2012-04-25,"Muaritan, Indonesia",Indonesia,Substantial,Airplane,PK-VVQ,OTHER,PC6 - B2H4,No,,,Other,2.0,0.0,0.0,0.0,,Other,2.0,1.0,False,OTHER PC6 - B2H4
20120430X73551,Accident,CEN12LA261,2012-04-26,"Albuquerque, NM",United States,Substantial,Airplane,N4830M,BEECH,A36,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,BEECH A36
20121112X35729,Accident,WPR12LA444,2012-04-26,"Glendale, AZ",United States,Substantial,Airplane,N320ME,CESSNA,172S,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 172S
20120502X01340,Accident,WPR12FA193,2012-04-27,"Eugene, OR",United States,Substantial,Airplane,N101PG,CESSNA,560XL,No,2.0,Turbo Fan,Other,0.0,0.0,0.0,3.0,VMC,Other,3.0,0.0,False,CESSNA 560XL
20120427X14331,Accident,WPR12LA185,2012-04-27,"Cloverdale, CA",United States,Substantial,Airplane,N80SV,BELLANCA,17-30A,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,BELLANCA 17-30A
20120427X35846,Accident,ERA12FA303,2012-04-27,"Anderson, SC",United States,Substantial,Airplane,N154CK,CIRRUS,SR22,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,False,CIRRUS SR22
20120428X12401,Accident,ERA12LA305,2012-04-27,"Sylacauga, AL",United States,Substantial,Airplane,N388AS,AVIAT,A-1B,No,1.0,Reciprocating,Instructional,0.0,1.0,1.0,0.0,VMC,Other,2.0,0.5,False,AVIAT A-1B
20120428X40124,Accident,ERA12LA306,2012-04-27,"Fowler's Bluff, FL",United States,Substantial,Airplane,N6564X,CESSNA,210,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,1.0,VMC,Other,3.0,0.6666666666666666,False,CESSNA 210
20120428X75500,Accident,WPR12LA188,2012-04-28,"Coalinga, CA",United States,Substantial,Airplane,N2841W,BEECH,V35B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Other,4.0,0.0,False,BEECH V35B
20120428X75917,Accident,WPR12LA189,2012-04-28,"Beckwourth, CA",United States,Substantial,Airplane,N2559U,CESSNA,172D,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Other,2.0,0.0,False,CESSNA 172D
20120430X35846,Accident,ANC12TA035,2012-04-28,"Paxon, AK",United States,Substantial,Airplane,N7059,PIPER,PA-18-150,No,1.0,Reciprocating,Other,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,PIPER PA-18-150
20120502X85511,Accident,ERA12LA314,2012-04-28,"Lake Wales, FL",United States,Substantial,Airplane,N746RA,PIPER,PA-28-161,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,PIPER PA-28-161
20120430X11129,Accident,CEN12WA262,2012-04-28,"Attalens, Fribourg, Eswatini",Eswatini,Destroyed,Airplane,HB-PGA,PIPER,PA32R,No,1.0,Reciprocating,Other,6.0,0.0,0.0,0.0,,Other,6.0,1.0,True,PIPER PA32R
20120430X00440,Accident,ERA12LA309,2012-04-29,"Pilot Mountain, NC",United States,Substantial,Airplane,N5769D,PIPER,PA-18,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA-18
20120430X05437,Accident,ERA12CA310,2012-04-29,"Burlington, NC",United States,Substantial,Airplane,N91250,PIPER,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA-18-150
20120430X23916,Accident,ERA12CA311,2012-04-29,"Eaton, NY",United States,Substantial,Airplane,N82398,PIPER,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,PIPER PA-18-150
20120502X00514,Accident,WPR12CA192,2012-04-29,"Sacramento, CA",United States,Substantial,Airplane,N2194C,CESSNA,195B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 195B
20120504X14025,Accident,ERA12LA318,2012-04-29,"Dayton, TN",United States,Substantial,Airplane,N106S,OTHER,GC-1B,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,OTHER GC-1B
20120508X81441,Accident,WPR12WA197,2012-04-29,"Bourke , Australia, Australia",Australia,Substantial,Airplane,VH-UWR,CESSNA,150,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,,Other,1.0,1.0,False,CESSNA 150
20120430X33525,Accident,ANC12CA034,2012-04-30,"Palmer, AK",United States,Substantial,Airplane,N8976D,PIPER,PA-18-150,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,PIPER PA-18-150
20120501X60639,Accident,ERA12CA313,2012-04-30,"Ghent, NY",United States,Substantial,Airplane,N782MD,OTHER,LIGHTNING LS-1,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,OTHER LIGHTNING LS-1
20120501X74608,Accident,WPR12LA190,2012-05-01,"Elberta, UT",United States,Substantial,Airplane,N210LH,CESSNA,T210,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,1.0,VMC,Other,2.0,0.0,False,CESSNA T210
20120503X33353,Accident,CEN12CA270,2012-05-01,"Three Rivers, MI",United States,Substantial,Airplane,N30380,CESSNA,172M,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 172M
20120507X11122,Accident,CEN12CA277,2012-05-01,"San Antonio, TX",United States,Substantial,Airplane,N94500,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 152
20120503X72121,Accident,CEN12FA271,2012-05-03,"Lake in the Hills, IL",United States,Substantial,Airplane,N176Q,BEECH,S35,No,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,Other,2.0,1.0,False,BEECH S35
20120504X62009,Accident,ANC12CA036,2012-05-03,"Chefornak, AK",United States,Substantial,Airplane,N1906,OTHER,SC7 SERIES 3,No,2.0,Turbo Prop,Other,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,OTHER SC7 SERIES 3
20120504X62522,Accident,CEN12CA274,2012-05-03,"Cedar Bluffs, NE",United States,Substantial,Airplane,N3166W,AIR TRACTOR,AT-301,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,AIR TRACTOR AT-301
20120505X53820,Accident,ERA12FA319,2012-05-05,"Honesdale, PA",United States,Substantial,Airplane,N34539,CESSNA,177B,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,False,CESSNA 177B
20120505X75253,Accident,ERA12CA320,2012-05-05,"Cambridge, NY",United States,Substantial,Airplane,N5551R,CESSNA,172F,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,2.0,VMC,Other,3.0,0.3333333333333333,False,CESSNA 172F
20120506X42842,Accident,WPR12CA196,2012-05-05,"Heber-Overgaard, AZ",United States,Substantial,Airplane,N3442V,CESSNA,195,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,3.0,0.0,False,CESSNA 195
20120507X00611,Accident,CEN12WA275,2012-05-05,"Grand Case, France",France,Destroyed,Airplane,F-GXES,PIPER,PA42,No,,Turbo Prop,Business,4.0,0.0,0.0,0.0,,Other,4.0,1.0,True,PIPER PA42
20120509X11022,Accident,CEN12CA281,2012-05-05,"Houston, TX",United States,Substantial,Airplane,N919LA,OTHER,SPORTSTAR PLUS,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,OTHER SPORTSTAR PLUS
20120516X23158,Accident,WPR12CA210,2012-05-05,"Mariposa, CA",United States,Substantial,Airplane,N2195X,PIPER,PA-28RT-201T,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,3.0,0.0,False,PIPER PA-28RT-201T
20120517X50703,Accident,ERA12LA340,2012-05-05,"Williston, FL",United States,Substantial,Airplane,N442G,PIPER,PA-28R-201T,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Other,4.0,0.0,False,PIPER PA-28R-201T
20120522X53206,Accident,ERA12CA351,2012-05-05,"Umatilla, FL",United States,Substantial,Airplane,N3711T,OTHER,CC11-160,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,OTHER CC11-160
20120507X51002,Accident,ERA12CA322,2012-05-06,"Newport, VT",United States,Substantial,Airplane,N9217G,CESSNA,182N,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 182N
20120517X05337,Accident,WPR12CA215,2012-05-06,"Brigham City, UT",United States,Substantial,Airplane,N7ZF,MAULE,M-7-260,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,MAULE M-7-260
20120509X23741,Accident,ERA12CA325,2012-05-07,"Culebra, PR",United States,Substantial,Airplane,N24461,CESSNA,172R,No,1.0,Reciprocating,Other,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,CESSNA 172R
20120514X42505,Accident,WPR12CA204,2012-05-07,"Spokane, WA",United States,Substantial,Airplane,N54036,CESSNA,172P,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 172P
20120515X10453,Accident,CEN12CA301,2012-05-07,"El Campo, TX",United States,Substantial,Airplane,N5016P,AIR TRACTOR,AT-502B,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,AIR TRACTOR AT-502B
20120504X60304,Accident,WPR12CA194,2012-05-08,"Grangeville, ID",United States,Substantial,Airplane,N207YH,CESSNA,207A,No,1.0,Reciprocating,Other,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 207A
20120508X55013,Accident,CEN12CA280,2012-05-08,"Sterling, IL",United States,Substantial,Airplane,N3557Q,CESSNA,A188,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA A188
20120509X22013,Accident,ERA12CA323,2012-05-08,"Paducah, KY",United States,Substantial,Airplane,N1819L,BEECH,A36,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,BEECH A36
20120509X45351,Accident,WPR12LA198,2012-05-08,"Hanksville, UT",United States,Substantial,Airplane,N28WF,CESSNA,177A,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2.0,1.0,False,CESSNA 177A
20120509X55614,Accident,CEN12WA284,2012-05-08,"Alastaro, Finland",Finland,Substantial,Airplane,OH-CKB,AVIAT,Cessna FA152 Aerobat,No,,,Personal,1.0,0.0,0.0,0.0,,Other,1.0,1.0,False,AVIAT Cessna FA152 Aerobat
20120509X61626,Accident,CEN12CA285,2012-05-09,"Genoa, NE",United States,Substantial,Airplane,N1880G,CHAMPION,7GCBC,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,CHAMPION 7GCBC
20120514X31737,Accident,CEN12CA295,2012-05-09,"Moorhead, MN",United States,Substantial,Airplane,N9922P,FLIGHT DESIGN,CTLS,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,FLIGHT DESIGN CTLS
20120514X81553,Accident,DCA12WA071,2012-05-09,"Mt. Salak, Indonesia",Indonesia,Destroyed,Airplane,RP97004,OTHER,SJ100,No,2.0,Turbo Fan,Other,44.0,0.0,0.0,0.0,,Other,44.0,1.0,True,OTHER SJ100
20120515X91833,Accident,CEN12LA300,2012-05-09,"Midland, TX",United States,Substantial,Airplane,N727FA,CESSNA,T210K,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA T210K
20120510X63101,Accident,ERA12FA327,2012-05-10,"Sterling, PA",United States,Substantial,Airplane,N9154K,MOONEY,M20J,No,1.0,Reciprocating,Personal,2.0,0.0,1.0,0.0,VMC,Other,3.0,0.6666666666666666,False,MOONEY M20J
20120510X90151,Accident,CEN12CA286,2012-05-10,"Cleburne, TX",United States,Substantial,Airplane,N727TA,OTHER,P2006T,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,OTHER P2006T
20120511X40747,Accident,ANC12CA037,2012-05-10,"Gakona, AK",United States,Substantial,Airplane,N999JV,PIPER,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA-18-150
20130128X92153,Accident,WPR12TA445,2012-05-10,"Boise, ID",United States,Substantial,Airplane,N14CP,BEECH,C90,No,2.0,Turbo Prop,Other,0.0,0.0,0.0,1.0,UNK,Other,1.0,0.0,False,BEECH C90
20120511X43758,Accident,ERA12CA330,2012-05-11,"Immokalee, FL",United States,Substantial,Airplane,N5253B,CESSNA,172R,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 172R
20120511X83220,Accident,CEN12FA290,2012-05-11,"Chanute, KS",United States,Substantial,Airplane,N9DM,CESSNA,401,No,2.0,Reciprocating,Personal,4.0,0.0,1.0,0.0,VMC,Other,5.0,0.8,False,CESSNA 401
20120512X82203,Accident,CEN12FA291,2012-05-11,"Las Vegas, NM",United States,Substantial,Airplane,N645EP,BEECH,V35B,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,False,BEECH V35B
20120514X02114,Accident,ERA12CA334,2012-05-11,"Weirsdale, FL",United States,Substantial,Airplane,N71327,BOEING,A75N1(PT17),No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,BOEING A75N1(PT17)
20120514X15148,Accident,DCA12WA073,2012-05-11,"Guatemala City, Guatemala",Guatemala,Substantial,Airplane,N171FL,OTHER,440,No,2.0,Turbo Prop,Other,0.0,0.0,0.0,2.0,,Other,2.0,0.0,False,OTHER 440
20120515X13641,Accident,WPR12LA207,2012-05-11,"Roche Harbor, WA",United States,Substantial,Airplane,N114MK,MAULE,MX-7,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,MAULE MX-7
20120627X53042,Accident,CEN12WA398,2012-05-11,"Nangis, France",France,Substantial,Airplane,F-GBGF,CESSNA,210,No,1.0,,Personal,0.0,0.0,0.0,4.0,,Other,4.0,0.0,False,CESSNA 210
20120513X43605,Accident,WPR12LA200,2012-05-12,"Rexburg, ID",United States,Substantial,Airplane,N4861E,CHAMPION,7GC,No,,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CHAMPION 7GC
20120513X50125,Accident,WPR12LA201,2012-05-12,"Pope Valley, CA",United States,Substantial,Airplane,N9540,BEECH,3NM,No,2.0,Reciprocating,Personal,0.0,3.0,0.0,0.0,VMC,Other,3.0,1.0,False,BEECH 3NM
20120513X50502,Accident,WPR12CA202,2012-05-12,"Idaho Falls, ID",United States,Substantial,Airplane,N278JB,PIPER,PA-12,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA-12
20120514X32313,Accident,ERA12LA336,2012-05-12,"Erwin, NC",United States,Substantial,Airplane,N2WZ,BEECH,A36TC,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,5.0,VMC,Other,6.0,0.16666666666666666,False,BEECH A36TC
20120515X73651,Accident,CEN12CA303,2012-05-12,"Houston, TX",United States,Substantial,Airplane,N703MM,CESSNA,182S,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 182S
20120605X24844,Accident,ERA12CA382,2012-05-12,"Savannah, GA",United States,Substantial,Airplane,N275LE,BEECH,B90,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,BEECH B90
20120605X52428,Accident,CEN12LA339,2012-05-12,"Applegate, MI",United States,Substantial,Airplane,N4727S,PIPER,PA-32-260,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,PIPER PA-32-260
20120513X50844,Accident,WPR12FA203,2012-05-13,"Whitewater, CA",United States,Substantial,Airplane,N51336,OTHER,BREESE,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,False,OTHER BREESE
20120513X54536,Accident,ERA12LA332,2012-05-13,"West Ossipee, NH",United States,Substantial,Airplane,N16122,STINSON,SR-7B,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,1.0,0.0,False,STINSON SR-7B
20120514X11605,Accident,ERA12LA335,2012-05-13,"South Canaan, PA",United States,Substantial,Airplane,N98568,PIPER,J3C-65,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Other,2.0,0.5,False,PIPER J3C-65
20120514X50822,Accident,CEN12LA296,2012-05-13,"Hanover Township, MI",United States,Substantial,Airplane,N420RP,MAULE,M-7-420AC,No,1.0,Turbo Prop,Personal,0.0,1.0,0.0,1.0,VMC,Other,2.0,0.5,False,MAULE M-7-420AC
20120517X70802,Accident,WPR12LA211,2012-05-13,"Mobile, AZ",United States,Substantial,Airplane,N5521A,BEECH,F33A,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,BEECH F33A
20120523X00832,Accident,ERA12WA354,2012-05-13,"Manabi Province, Spain",Spain,Substantial,Airplane,XB-MPL,CESSNA,T210M,No,,,Unknown,2.0,0.0,0.0,0.0,,Other,2.0,1.0,False,CESSNA T210M
20120606X74300,Accident,ANC12CA047,2012-05-13,"Sterling, AK",United States,Substantial,Airplane,N615SD,MAULE,M-4-220C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,MAULE M-4-220C
20120514X20559,Accident,DCA12WA074,2012-05-14,"Jomson, Nepal",Nepal,Destroyed,Airplane,9N-AIG,OTHER,228,No,,,Other,0.0,0.0,0.0,0.0,,Other,0.0,0.0,True,OTHER 228
20120514X33812,Accident,CEN12LA299,2012-05-14,"Shawnee, OK",United States,Substantial,Airplane,N7171P,PIPER,PA-24-250,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,PIPER PA-24-250
20120515X71110,Accident,ANC12CA039,2012-05-14,"Talkeetna, AK",United States,Substantial,Airplane,N7257D,PIPER,PA-22-150,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA-22-150
20120516X00726,Accident,CEN12LA304,2012-05-14,"El Dorado, KS",United States,Substantial,Airplane,N68543,BELLANCA,7GCAA,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,BELLANCA 7GCAA
